Wall time,Step,Value
1736155704.0819454,0,0.6548382639884949
1736155760.7192092,1,0.7447429895401001
1736155817.4608238,2,0.8005605936050415
1736155874.943812,3,0.8066233396530151
1736155933.025114,4,0.8867679834365845
1736155990.1566505,5,0.8880817890167236
1736156048.0166163,6,0.9189831614494324
1736156105.6882207,7,0.8441478610038757
1736156163.1470976,8,0.9118597507476807
1736156221.1567597,9,0.9327890276908875
1736156277.868586,10,0.9397999048233032
1736156334.907966,11,0.9451190829277039
1736156392.4758148,12,0.9299160242080688
1736156449.8735387,13,0.9331716299057007
1736156507.009956,14,0.9410081505775452
1736156564.2556305,15,0.9364762306213379
1736156621.7255857,16,0.9617593884468079
1736156679.2652302,17,0.9517040848731995
1736156737.2033153,18,0.916070818901062
1736156794.5748482,19,0.9531990885734558
1736156851.8411663,20,0.9552760124206543
1736156908.7942455,21,0.9570461511611938
1736156967.862865,22,0.961022675037384
1736157024.7530491,23,0.9678981304168701
1736157082.611001,24,0.9701288938522339
1736157139.077882,25,0.9663004875183105
1736157195.5525136,26,0.9625034332275391
1736157252.0161839,27,0.975506603717804
1736157309.6950233,28,0.9625303745269775
1736157365.9861314,29,0.9786524176597595
1736157423.2735472,30,0.9748134613037109
1736157479.9107418,31,0.9692508578300476
1736157536.8403842,32,0.9679194092750549
1736157593.378017,33,0.9778387546539307
1736157649.280551,34,0.9762545824050903
1736157705.597866,35,0.9808873534202576
1736157762.7241921,36,0.9793739318847656
1736157819.6491892,37,0.9669306874275208
1736157875.8673737,38,0.9692951440811157
1736157932.1979275,39,0.9824685454368591
1736157988.9388888,40,0.9755408763885498
1736158045.734538,41,0.9793753027915955
1736158102.0803256,42,0.976280152797699
1736158158.816878,43,0.974753737449646
1736158215.4332714,44,0.9700810313224792
1736158272.6946232,45,0.9731401801109314
1736158329.130275,46,0.9740142226219177
1736158386.0833719,47,0.9748024940490723
1736158444.3302422,48,0.9778496026992798
1736158502.7849572,49,0.9847426414489746
1736158560.7440343,50,0.9746933579444885
1736158618.598399,51,0.9793306589126587
1736158675.72629,52,0.980912446975708
1736158731.8728385,53,0.9778328537940979
1736158789.0606337,54,0.9707511067390442
1736158845.601836,55,0.9748417139053345
1736158902.551258,56,0.9778437614440918
1736158958.906767,57,0.9778760671615601
1736159015.436088,58,0.9770739674568176
1736159072.14598,59,0.9778760671615601
1736159129.4444168,60,0.9786601066589355
1736159185.9545941,61,0.9816767573356628
1736159242.9471586,62,0.9778328537940979
1736159299.3254712,63,0.977816104888916
1736159356.2244768,64,0.9747723937034607
1736159413.1547027,65,0.976305365562439
1736159469.9880857,66,0.9786041378974915
1736159526.4290285,67,0.9801705479621887
1736159583.4987295,68,0.979386031627655
1736159640.4783437,69,0.9801517128944397
1736159698.6599417,70,0.9809304475784302
1736159756.8381922,71,0.9816934466362
1736159815.9152043,72,0.9809304475784302
1736159873.4186087,73,0.9809160232543945
1736159930.4968867,74,0.9816575050354004
1736159988.6710615,75,0.9816934466362
1736160046.1617968,76,0.9793842434883118
1736160104.118877,77,0.980150580406189
1736160161.2815313,78,0.9786177277565002
1736160217.776658,79,0.9816934466362
1736160274.7217782,80,0.9808968901634216
1736160330.9165044,81,0.9785752892494202
1736160387.714943,82,0.9785752892494202
1736160444.5644846,83,0.9786045551300049
1736160501.1254513,84,0.9793698191642761
1736160557.342213,85,0.9778334498405457
1736160614.301626,86,0.9809148907661438
1736160670.9331605,87,0.9809148907661438
1736160728.0298014,88,0.980150580406189
1736160785.1807313,89,0.9801672697067261
1736160841.1757975,90,0.9809304475784302
1736160897.7212193,91,0.9809191226959229
1736160954.4252357,92,0.9786045551300049
1736161010.8791907,93,0.9785998463630676
1736161067.6276755,94,0.979386031627655
1736161124.3973732,95,0.9816934466362
1736161180.315964,96,0.9816934466362
1736161237.5563471,97,0.980150580406189
1736161294.7206104,98,0.9816934466362
1736161351.5507095,99,0.9816934466362
1736161409.2488203,100,0.9816934466362
1736161467.4129136,101,0.9816934466362
1736161525.3741958,102,0.9786045551300049
1736161582.267683,103,0.9809148907661438
1736161639.4927123,104,0.980150580406189
1736161696.5543382,105,0.9809148907661438
1736161753.2795572,106,0.9816765785217285
1736161811.1723773,107,0.9816934466362
1736161868.2514918,108,0.9809148907661438
1736161924.807675,109,0.980150580406189
1736161980.8066285,110,0.9816934466362
1736162037.7195618,111,0.979386031627655
1736162094.3135607,112,0.9816934466362
1736162151.7311695,113,0.9816934466362
1736162208.4362993,114,0.9816934466362
1736162265.672981,115,0.9809148907661438
1736162322.8148236,116,0.9816934466362
1736162380.5649016,117,0.9801320433616638
1736162437.7093341,118,0.9816934466362
1736162494.9665942,119,0.9816934466362
1736162552.0151088,120,0.9816934466362
1736162609.239164,121,0.9801320433616638
1736162666.4173326,122,0.9809304475784302
1736162723.0905402,123,0.9786045551300049
1736162780.1888912,124,0.9816934466362
1736162836.9514723,125,0.9809304475784302
1736162893.198061,126,0.9809304475784302
1736162949.653895,127,0.9809148907661438
1736163007.0688126,128,0.9809148907661438
1736163063.5686586,129,0.9794039130210876
1736163119.9288523,130,0.9816934466362
1736163177.290318,131,0.9809148907661438
1736163234.5012474,132,0.9816934466362
1736163291.0972147,133,0.980150580406189
1736163347.6468122,134,0.9809148907661438
1736163404.0279553,135,0.9809148907661438
1736163460.802485,136,0.9809148907661438
1736163517.9350588,137,0.9809148907661438
1736163574.4823987,138,0.9816934466362
1736163631.08337,139,0.979386031627655
1736163687.8004713,140,0.9816934466362
1736163744.7132592,141,0.9793660640716553
1736163802.4922514,142,0.9816934466362
1736163859.8875177,143,0.9809148907661438
1736163917.33504,144,0.9816934466362
1736163975.0139532,145,0.9816934466362
1736164033.6489558,146,0.9809148907661438
1736164090.7573872,147,0.9816934466362
1736164148.6567369,148,0.9801361560821533
1736164205.514121,149,0.9809148907661438
1736164263.2087934,150,0.9809148907661438
1736164320.0442967,151,0.9809148907661438
1736164377.3396695,152,0.9809148907661438
1736164435.6479187,153,0.9786045551300049
1736164493.0106323,154,0.9809148907661438
1736164550.6400418,155,0.9809148907661438
1736164607.8998532,156,0.9816934466362
1736164664.759284,157,0.9809148907661438
1736164721.0498939,158,0.9816934466362
1736164777.546909,159,0.979386031627655
