Wall time,Step,Value
1736155704.081887,0,0.8446566462516785
1736155760.7191672,1,0.5526518821716309
1736155817.4607677,2,0.4271317422389984
1736155874.9437733,3,0.4356614351272583
1736155933.0250509,4,0.27195286750793457
1736155990.156609,5,0.2614670693874359
1736156048.0165746,6,0.2085076868534088
1736156105.6881723,7,0.33511391282081604
1736156163.1470497,8,0.22360986471176147
1736156221.1567168,9,0.16351012885570526
1736156277.8685389,10,0.16000302135944366
1736156334.9079087,11,0.14801877737045288
1736156392.4757626,12,0.18306311964988708
1736156449.8734963,13,0.19456921517848969
1736156507.0099144,14,0.1520954966545105
1736156564.2555885,15,0.16949647665023804
1736156621.725542,16,0.11514028906822205
1736156679.265158,17,0.14160029590129852
1736156737.203253,18,0.20794519782066345
1736156794.5747826,19,0.15066485106945038
1736156851.841124,20,0.13137200474739075
1736156908.7941835,21,0.12483671307563782
1736156967.8628213,22,0.1305658370256424
1736157024.7530034,23,0.11227589845657349
1736157082.610958,24,0.12439647316932678
1736157139.0778334,25,0.11416254937648773
1736157195.5524695,26,0.14446909725666046
1736157252.0161371,27,0.10715911537408829
1736157309.6949806,28,0.1613875776529312
1736157365.9860885,29,0.10621213167905807
1736157423.273503,30,0.10094425827264786
1736157479.9106984,31,0.12867656350135803
1736157536.8403275,32,0.1450425088405609
1736157593.3779778,33,0.10597069561481476
1736157649.280506,34,0.10689569264650345
1736157705.5978022,35,0.09145483374595642
1736157762.724154,36,0.10203984379768372
1736157819.649133,37,0.16541701555252075
1736157875.867335,38,0.12273973226547241
1736157932.197885,39,0.0959828570485115
1736157988.9388435,40,0.11817282438278198
1736158045.7344973,41,0.09872136265039444
1736158102.0802834,42,0.101405069231987
1736158158.816836,43,0.10130169242620468
1736158215.4332273,44,0.13912765681743622
1736158272.6945772,45,0.12766273319721222
1736158329.1302319,46,0.11607566475868225
1736158386.0833287,47,0.10260490328073502
1736158444.3301992,48,0.10831470787525177
1736158502.7849112,49,0.08336801826953888
1736158560.7439923,50,0.12466902285814285
1736158618.5983572,51,0.102312833070755
1736158675.7262518,52,0.10438346117734909
1736158731.8727696,53,0.10247838497161865
1736158789.0605898,54,0.13483934104442596
1736158845.6017764,55,0.1197575107216835
1736158902.5511987,56,0.10505736619234085
1736158958.9067237,57,0.110414057970047
1736159015.4360259,58,0.10803453624248505
1736159072.1459198,59,0.10727175325155258
1736159129.4443712,60,0.11278090626001358
1736159185.9545517,61,0.09709365665912628
1736159242.9471142,62,0.10664594173431396
1736159299.3253953,63,0.10842391848564148
1736159356.2244108,64,0.11665014177560806
1736159413.1546435,65,0.11083775013685226
1736159469.9880297,66,0.0979054793715477
1736159526.4289856,67,0.10146220028400421
1736159583.4986546,68,0.1037643551826477
1736159640.4782758,69,0.10101937502622604
1736159698.6598773,70,0.09973087906837463
1736159756.8381352,71,0.0994473472237587
1736159815.9151585,72,0.10077241063117981
1736159873.4185493,73,0.1026705652475357
1736159930.4968438,74,0.10406529903411865
1736159988.6709964,75,0.10247787088155746
1736160046.1617308,76,0.10533808916807175
1736160104.118831,77,0.10393844544887543
1736160161.2814848,78,0.10850495845079422
1736160217.7766058,79,0.10216154903173447
1736160274.7217348,80,0.10389450192451477
1736160330.9164486,81,0.10820969939231873
1736160387.7149007,82,0.11109966784715652
1736160444.5644102,83,0.10661797225475311
1736160501.1253853,84,0.10330776870250702
1736160557.342154,85,0.1095879003405571
1736160614.3015878,86,0.10477779805660248
1736160670.9330971,87,0.10208439081907272
1736160728.0297337,88,0.1056353896856308
1736160785.1806672,89,0.10568215698003769
1736160841.1757283,90,0.10268568247556686
1736160897.7211654,91,0.10086257010698318
1736160954.4251764,92,0.10547442734241486
1736161010.879134,93,0.10844337940216064
1736161067.6276336,94,0.10623884946107864
1736161124.397334,95,0.10306140780448914
1736161180.3159022,96,0.10434876382350922
1736161237.556293,97,0.10500534623861313
1736161294.7205317,98,0.10246744006872177
1736161351.550641,99,0.10245310515165329
1736161409.2487772,100,0.10303661227226257
1736161467.412871,101,0.1025739312171936
1736161525.3741472,102,0.10703936219215393
1736161582.2676203,103,0.10246126353740692
1736161639.4926517,104,0.10372340679168701
1736161696.5542758,105,0.10446230322122574
1736161753.2795103,106,0.10415372252464294
1736161811.1723127,107,0.10291782766580582
1736161868.2513912,108,0.10507939010858536
1736161924.8076377,109,0.10508446395397186
1736161980.8065872,110,0.10260432958602905
1736162037.719507,111,0.10682668536901474
1736162094.313518,112,0.10319434106349945
1736162151.731117,113,0.10259412974119186
1736162208.4362562,114,0.10344727337360382
1736162265.6729395,115,0.1024310365319252
1736162322.8147628,116,0.10423031449317932
1736162380.5648596,117,0.10514027625322342
1736162437.709274,118,0.10421425104141235
1736162494.9665534,119,0.10272626578807831
1736162552.0150654,120,0.10232167690992355
1736162609.239111,121,0.10525689274072647
1736162666.4172418,122,0.10466325283050537
1736162723.0904937,123,0.10670316964387894
1736162780.1888502,124,0.1022304967045784
1736162836.9514086,125,0.1055591031908989
1736162893.1980083,126,0.10423174500465393
1736162949.653854,127,0.10239112377166748
1736163007.0687714,128,0.10169313848018646
1736163063.5686176,129,0.10749924927949905
1736163119.9288077,130,0.10368923097848892
1736163177.2902572,131,0.10334392637014389
1736163234.50121,132,0.10278388857841492
1736163291.0971587,133,0.10513953119516373
1736163347.646771,134,0.10250738263130188
1736163404.0279129,135,0.10255707800388336
1736163460.8023982,136,0.10362720489501953
1736163517.9350183,137,0.10233668982982635
1736163574.4823537,138,0.1042475551366806
1736163631.0833,139,0.10573141276836395
1736163687.8003902,140,0.10234443843364716
1736163744.7132168,141,0.10617890954017639
1736163802.492207,142,0.1038987785577774
1736163859.8874733,143,0.10227347910404205
1736163917.3349984,144,0.10314291715621948
1736163975.013912,145,0.10214772075414658
1736164033.6489124,146,0.10376681387424469
1736164090.75733,147,0.10202796757221222
1736164148.6566927,148,0.10450229793787003
1736164205.51408,149,0.10131572932004929
1736164263.2087522,150,0.10346540808677673
1736164320.0442557,151,0.10143612325191498
1736164377.3396149,152,0.10399451106786728
1736164435.6478782,153,0.10554619878530502
1736164493.010591,154,0.10094910115003586
1736164550.6399868,155,0.10203391313552856
1736164607.8998108,156,0.1032356545329094
1736164664.759242,157,0.10473170876502991
1736164721.0498538,158,0.10304836183786392
1736164777.546868,159,0.10559453815221786
