Wall time,Step,Value
1735885845.2762187,0,0.4850272834300995
1735885880.7158692,1,0.2139357477426529
1735885916.1124475,2,0.14513057470321655
1735885950.926324,3,0.11130904406309128
1735885986.5652044,4,0.10268055647611618
1735886021.9279969,5,0.06657740473747253
1735886057.3415194,6,0.08132155984640121
1735886092.6900542,7,0.06761624664068222
1735886128.1117,8,0.06035357341170311
1735886163.462827,9,0.04464377835392952
1735886198.8395727,10,0.03215984255075455
1735886233.7243779,11,0.041555702686309814
1735886268.967814,12,0.023501012474298477
1735886304.3777463,13,0.03804570809006691
1735886339.8028455,14,0.04216361418366432
1735886375.4514873,15,0.016736017540097237
1735886410.692441,16,0.015446229837834835
1735886446.568812,17,0.018744679167866707
1735886481.9108024,18,0.016703668981790543
1735886517.2162492,19,0.018958212807774544
1735886552.847439,20,0.010657175444066525
1735886588.8528855,21,0.012211601249873638
1735886624.428164,22,0.00407062703743577
1735886659.8311877,23,0.007529408670961857
1735886695.412117,24,0.009507056325674057
1735886731.0820901,25,0.007458333857357502
1735886767.2905018,26,0.009167760610580444
1735886803.4014065,27,0.008340808562934399
1735886839.1344273,28,0.011354419402778149
1735886874.2875576,29,0.009241057559847832
1735886909.5597534,30,0.006662020925432444
1735886945.054859,31,0.005437811370939016
1735886980.6836464,32,0.005952584557235241
1735887016.3627198,33,0.009535199962556362
1735887051.7930987,34,0.00788492988795042
1735887087.374084,35,0.005005703307688236
1735887123.062173,36,0.005843404680490494
1735887158.782312,37,0.005256855394691229
1735887193.7228086,38,0.0034521089401096106
1735887229.0489285,39,0.0035190177150070667
1735887264.6796386,40,0.00311998906545341
1735887301.2201405,41,0.003314375411719084
1735887338.16992,42,0.00653893081471324
1735887374.798388,43,0.00559566356241703
1735887410.768172,44,0.005508374888449907
1735887446.7948897,45,0.00266016973182559
1735887482.5212615,46,0.003243090119212866
1735887518.7088442,47,0.003135927952826023
1735887554.2376857,48,0.0023820961359888315
1735887589.805491,49,0.005749739706516266
1735887625.273612,50,0.0038966427091509104
1735887662.4775612,51,0.0026628407649695873
1735887698.2229016,52,0.003050344530493021
1735887735.1691387,53,0.00464223837479949
1735887772.594382,54,0.001268738298676908
1735887808.2783442,55,0.006036439444869757
1735887843.8576884,56,0.005106230732053518
1735887879.8222826,57,0.0018809823086485267
1735887915.2283745,58,0.003036478767171502
1735887951.3803096,59,0.004234818741679192
1735887986.7010314,60,0.0029330721590667963
1735888022.3684776,61,0.0041422611102461815
1735888058.292817,62,0.0042524621821939945
1735888093.9332485,63,0.004131982568651438
1735888129.1564076,64,0.0017813700251281261
1735888164.19716,65,0.002614725846797228
1735888199.764007,66,0.0029284311458468437
1735888235.0778081,67,0.005446976516395807
1735888270.309626,68,0.0036872674245387316
1735888306.5005426,69,0.002118928823620081
1735888341.7609265,70,0.003628360340371728
1735888377.044278,71,0.004048674833029509
1735888412.4426625,72,0.0026773905847221613
1735888448.2130227,73,0.0037161943037062883
1735888483.8977075,74,0.0037085332442075014
1735888519.2615974,75,0.00208114180713892
1735888555.38441,76,0.006328765768557787
1735888591.4681597,77,0.005291258450597525
1735888627.0631905,78,0.001812740578316152
1735888663.4087732,79,0.004767886828631163
1735888699.2328503,80,0.0030236628372222185
1735888735.4400015,81,0.0031483748462051153
1735888771.0727978,82,0.0020508388988673687
1735888806.3477364,83,0.0031461098697036505
1735888842.448391,84,0.0030344685073941946
1735888879.3734717,85,0.004979581572115421
1735888916.1101573,86,0.002299654996022582
1735888951.9976437,87,0.0026472220197319984
1735888987.6678312,88,0.004228176549077034
1735889023.4187293,89,0.003870685352012515
1735889059.03782,90,0.00328108761459589
1735889094.5256956,91,0.0027584165800362825
1735889130.1047926,92,0.0030980745796114206
1735889165.7722104,93,0.0031542894430458546
1735889201.1717477,94,0.0032771930564194918
1735889237.0810962,95,0.0016524000093340874
1735889272.8770533,96,0.002545699244365096
1735889308.5109878,97,0.002890271134674549
1735889344.2529857,98,0.0023335127625614405
1735889380.5911174,99,0.004132112488150597
