Wall time,Step,Value
1735866720.6487389,0,0.1967378854751587
1735866799.45342,1,0.10869941860437393
1735866878.2076218,2,0.1344051957130432
1735866956.8195977,3,0.08107095956802368
1735867035.689622,4,0.09142129123210907
1735867114.1245906,5,0.03447839245200157
1735867192.7538364,6,0.026121534407138824
1735867270.880119,7,0.06600023806095123
1735867349.2929084,8,0.0601290725171566
1735867429.3234706,9,0.0810999944806099
1735867507.3828306,10,0.07612882554531097
1735867586.1279037,11,0.02826625667512417
1735867664.0649273,12,0.12432725727558136
1735867742.3681784,13,0.017929043620824814
1735867820.9015865,14,0.027261730283498764
1735867899.0639927,15,0.04866236075758934
1735867977.8882542,16,0.03480403870344162
1735868056.6545532,17,0.013252036646008492
1735868134.804466,18,0.026717187836766243
1735868212.8562546,19,0.052795447409152985
1735868291.1371398,20,0.08339583873748779
1735868369.3129587,21,0.014580604620277882
1735868447.8581774,22,0.05022044479846954
1735868526.0990832,23,0.033311113715171814
1735868604.9374065,24,0.033938705921173096
1735868683.866534,25,0.026975996792316437
1735868762.234734,26,0.03006201796233654
1735868840.051236,27,0.21865293383598328
1735868918.3933663,28,0.036214679479599
1735868996.372772,29,0.01669408194720745
1735869075.3121753,30,0.013359352014958858
1735869153.0673044,31,0.01692071370780468
1735869231.0835254,32,0.016600903123617172
1735869308.4421453,33,0.017309213057160378
1735869386.4053166,34,0.013215970247983932
1735869464.4783387,35,0.10485734790563583
1735869542.2331712,36,0.04192185401916504
1735869619.800062,37,0.03908073157072067
1735869697.7580633,38,0.014224710874259472
1735869775.6628819,39,0.014347092248499393
1735869852.9364634,40,0.012672078795731068
1735869930.6897714,41,0.01908823288977146
1735870008.1281855,42,0.014500746503472328
1735870085.5639427,43,0.017531469464302063
1735870163.456334,44,0.0198370274156332
1735870240.910186,45,0.017869532108306885
1735870318.207128,46,0.015585740096867085
1735870395.9091094,47,0.013283065520226955
1735870473.9227257,48,0.018240485340356827
1735870552.3450158,49,0.018283957615494728
1735870630.6497989,50,0.017373766750097275
1735870712.8574436,51,0.017052089795470238
1735870794.4451742,52,0.01717698946595192
1735870872.8942864,53,0.014676869846880436
1735870950.6063995,54,0.014812991954386234
1735871029.7104213,55,0.01477874256670475
1735871108.6504564,56,0.014779560267925262
1735871187.6701381,57,0.014487292617559433
1735871266.086178,58,0.014635158702731133
1735871344.514494,59,0.014149029739201069
1735871422.7925944,60,0.014457940123975277
1735871501.0871773,61,0.01463961973786354
1735871578.8392751,62,0.013740049675107002
1735871658.1240947,63,0.014545699581503868
1735871737.6229684,64,0.014620896428823471
1735871816.4686182,65,0.014453745447099209
1735871895.6407778,66,0.014129108749330044
1735871974.1756124,67,0.014456141740083694
1735872052.823591,68,0.014475689269602299
1735872131.7056494,69,0.01444963738322258
1735872210.0534196,70,0.014533503912389278
1735872289.4759834,71,0.014570685103535652
1735872367.4909775,72,0.014568223617970943
1735872445.7324631,73,0.014468098990619183
1735872524.474957,74,0.014440777711570263
1735872602.6995974,75,0.014404525980353355
1735872681.6571417,76,0.014441330917179585
1735872759.6307142,77,0.01444225013256073
1735872837.4601588,78,0.01459685992449522
1735872916.2166822,79,0.014602772891521454
1735872994.5165236,80,0.014593134634196758
1735873072.879506,81,0.014666786417365074
1735873150.181854,82,0.014672363176941872
1735873228.8091557,83,0.014681381173431873
1735873307.780903,84,0.014692030847072601
1735873387.2663984,85,0.014680907130241394
1735873465.868878,86,0.014710931107401848
1735873544.957838,87,0.014724153093993664
1735873623.5411854,88,0.014720458537340164
1735873702.2529376,89,0.01473279483616352
1735873780.1884825,90,0.014737477526068687
1735873859.174838,91,0.014737440273165703
1735873938.597026,92,0.014744303189218044
1735874018.1820576,93,0.014731633476912975
1735874098.510536,94,0.014729775488376617
